startProgress,reactionTimeMeanMs,reactionTimeStdMs,falseTapRate,missRate,targetSwitchAccuracy,focusScore,nextStartProgress
0.5724131499586373,555.1005736299105,95.38635689016054,0.23809523809523808,0.3103448275862069,0.0,73,0.5606854864926869
0.3162141518240431,401.0915956587905,52.98246638477928,0.05357142857142857,0.038461538461538464,1.0,93,0.4069235750672101
0.9584291809009724,431.6997045043451,49.08572408778354,0.06578947368421052,0.1111111111111111,0.0,89,1.0
0.6491490501342744,411.00935398082066,37.513857505241816,0.18461538461538463,0.0,1.0,90,0.7940987034482151
0.9033278719640531,417.6018251815309,51.66061896742794,0.13513513513513514,0.02857142857142857,1.0,90,1.0
0.6218977733752458,408.234617882624,55.79495658112788,0.09375,0.03333333333333333,1.0,91,0.7498229594196056
0.20197903768878156,381.75873304201576,53.72342939040415,0.09259259259259259,0.0,0.5,93,0.3432708882299023
0.18517934495356758,378.3046650116719,47.698917599873134,0.1320754716981132,0.0,0.5,92,0.310861526471485
0.3330941610106378,385.9036085418239,54.162595029083754,0.125,0.0,1.0,92,0.47565982707892396
0.8131593458201128,684.5336617625098,178.8970530872994,0.4084507042253521,0.6363636363636364,0.5,51,0.8671843506582191
0.12602634174662652,603.0138143638401,175.85977774513412,0.19230769230769232,0.6666666666666666,0.5,60,0.11790978235480462
0.6217920298607565,628.0580191851725,176.86579264970098,0.359375,0.6666666666666666,0.0,53,0.636963231235363
0.7257696347154339,594.6545634463962,84.27839424224395,0.4626865671641791,0.59375,0.0,54,0.6792864542060624
0.4698008881748279,593.9627789661085,201.28602900548668,0.35,0.5357142857142857,0.5,58,0.4712239472542129
0.7193125336908236,687.8235065165602,192.18190970059717,0.31343283582089554,0.5,0.0,59,0.7226717738234018
0.27811335687148786,512.1766673087818,147.02100662757624,0.21818181818181817,0.6538461538461539,0.0,62,0.27397655232850254
0.8767107972646193,555.912409884317,178.3730598446371,0.3561643835616438,0.5,0.0,61,0.88081292461367
0.846478536067957,454.60057178964166,40.60845710171602,0.23943661971830985,0.29411764705882354,0.0,76,1.0
0.11895331074021132,382.77720865025935,68.38966453173506,0.07692307692307693,0.4583333333333333,0.0,77,0.31381171698827104
0.7508385847448596,430.1696476087203,36.50519449810655,0.23529411764705882,0.4375,1.0,72,0.6896099744545914
0.17723550124927256,424.6984523800603,36.23661442220579,0.18867924528301888,0.36,0.5,77,0.33991370880394745
0.12580701831228525,395.04033588577255,42.33431478228629,0.25,0.20833333333333334,0.0,80,0.2757143588677984
0.32049116167801617,421.3759975650726,30.724105580358625,0.19642857142857142,0.5384615384615384,0.0,70,0.29898465860189527
0.9238744994985063,452.030223587487,44.56585807250939,0.29333333333333333,0.45714285714285713,0.5,69,0.8792898209757892
0.3900625901565292,438.96083297143815,48.965775709565136,0.25862068965517243,0.6296296296296297,0.0,64,0.328317582055646
0.9994219092241878,558.2651975626072,66.31336534139358,0.08974358974358974,0.24324324324324326,0.5,81,1.0
0.14686373482140425,479.78047361889844,79.73541681129755,0.07692307692307693,0.28,0.5,81,0.3161168862711411
0.13721125779061238,459.7489210574142,97.182062502577,0.09615384615384616,0.24,0.0,82,0.27197176862440725
0.385369480857103,509.96196880949765,82.8788303092129,0.08620689655172414,0.14814814814814814,0.0,85,0.5218852316226128
0.3607586865182536,483.394900992262,92.48265528246715,0.12280701754385964,0.07407407407407407,0.5,87,0.5172988838940399
0.5847527028049366,532.2602163305717,77.48281851560849,0.14285714285714285,0.13333333333333333,0.0,83,0.7180315605080209
0.9275048596250496,539.47713954175,86.28668348093055,0.24,0.2571428571428571,0.5,75,0.8812062743357127
0.5942726943015799,492.34100012412574,96.41676012060964,0.12698412698412698,0.3,0.0,78,0.7636220197600802
0.4049940614958173,301.31093583261975,59.79273009106554,0.13793103448275862,0.4444444444444444,0.5,78,0.5620466055741608
0.8347076643269359,291.44274654554926,47.936320113831385,0.36619718309859156,0.3235294117647059,0.5,74,0.8220101221334286
0.3863414572231818,278.0038804624628,55.132433545103666,0.13793103448275862,0.3333333333333333,0.5,82,0.5414595942252662
0.53721888369434,305.1766525728347,57.92297009220294,0.22580645161290322,0.41379310344827586,0.5,75,0.5670388399553393
0.9366696918651266,291.078534721338,60.35566826107598,0.3333333333333333,0.3333333333333333,0.0,75,0.9509624687735517
0.6718541886140673,259.9012323255079,54.90672403927679,0.18181818181818182,0.5483870967741935,0.0,73,0.7400882958358499
0.29132945355846573,258.3801390287604,38.356213908785186,0.2545454545454545,0.38461538461538464,0.5,77,0.42883738539416216
0.36081056141751533,254.55989128863138,65.57427689457333,0.2982456140350877,0.2962962962962963,0.5,78,0.5347809581478492
0.10865710326226241,474.86324272174454,154.85990872457415,0.28846153846153844,0.625,0.0,61,0.13070477241033018
0.1697999737727075,397.37116716210863,104.93571211681876,0.2830188679245283,0.64,0.5,63,0.12392669048600986
0.235256388415645,383.3864190661143,123.60580960663502,0.07407407407407407,0.6153846153846154,1.0,71,0.2490854516077082
0.20799807370846057,347.7567601354174,135.37636233338264,0.24074074074074073,0.56,0.0,68,0.22083205956144486
0.9233469677258123,505.896248664065,135.6525206830239,0.29333333333333333,0.6857142857142857,0.0,58,0.9264909159704138
0.9437983681037112,544.8543765244953,202.27286124166426,0.38666666666666666,0.6388888888888888,0.0,55,0.9496358998695021
0.12829325851112017,398.52230645657033,160.85805936695883,0.21153846153846154,0.5,0.5,69,0.10802915067227205
0.24672505347947127,462.5596312317569,185.3001315977529,0.2037037037037037,0.5,0.0,68,0.21877783604007808
0.658480768393292,413.02823814713815,33.935070381314645,0.26153846153846155,0.41935483870967744,0.0,72,0.6133626474530652
0.7100168800546234,423.6705511766759,45.09413889585252,0.26865671641791045,0.4838709677419355,0.0,69,0.6835088237204128
0.9898230692048735,432.47325322595856,27.502467944854313,0.2948717948717949,0.6666666666666666,0.0,62,0.9742777419622007
0.2463522417832268,393.2556633797691,27.68141371846887,0.2222222222222222,0.5769230769230769,0.5,69,0.337058009939197
0.6235463696427459,414.6761514208875,47.26531048280501,0.296875,0.6,0.5,64,0.6354230044721904
0.49181258141290995,417.6950091795243,51.75544640192763,0.2786885245901639,0.5,0.5,68,0.4787846570099608
0.5699829035940329,414.8731729118675,26.67663815668315,0.3492063492063492,0.6206896551724138,0.0,62,0.5809350574069737
0.25043308673188824,417.1720191882442,40.44863498984837,0.2962962962962963,0.4230769230769231,0.0,71,0.2670177381329564
0.127225961891828,519.8527864462176,53.61420891266473,0.15384615384615385,0.2916666666666667,0.0,78,0.29770793868864853
0.8930524847532526,584.8841420579996,64.77178865522463,0.2054794520547945,0.22857142857142856,0.0,77,1.0
0.41393031905460087,546.8932951316549,72.28054384232121,0.13793103448275862,0.32142857142857145,0.0,76,0.5844684339810133
0.848978422624854,561.2129934996025,61.025229604573575,0.18055555555555555,0.4117647058823529,0.5,72,0.8126143070807198
0.07124447736659112,513.9141218765552,40.089331886872046,0.0784313725490196,0.375,0.0,78,0.21263531069735195
0.4143537719943613,558.3704559281855,55.00442849479489,0.1724137931034483,0.39285714285714285,0.5,73,0.43616670247304373
0.022268820629600006,536.568240611585,54.41672478751648,0.2,0.391304347826087,0.5,72,0.09335613423990897
0.4748768364757039,553.2902528027319,53.086948198428516,0.15,0.2857142857142857,0.0,77,0.6050028789335743
0.5719506256412027,376.5944841926628,65.36342276516834,0.38095238095238093,0.5862068965517241,0.0,62,0.587138128865762
0.5332498098317082,357.93715274641625,43.71190296316819,0.21311475409836064,0.6206896551724138,0.0,68,0.549540365581127
0.02520494712616217,371.6444142964939,26.03378788135196,0.24,0.391304347826087,1.0,75,0.03547129635465264
0.09327090532432725,365.19955689173526,37.89827730709125,0.1568627450980392,0.5416666666666666,0.5,72,0.09757227252647263
0.893743128716272,410.46189955762503,47.819525786183156,0.2328767123287671,0.5714285714285714,0.0,68,0.9065069220772151
0.5841621491832959,383.4982050593255,52.070988333079185,0.3333333333333333,0.6,0.0,64,0.5974634417072016
0.587634974653043,373.68114342620197,60.272761261313114,0.20634920634920634,0.4666666666666667,0.0,73,0.6117552487901101
0.6537304725769206,368.1836823263003,53.916873443477044,0.23076923076923078,0.5806451612903226,0.0,68,0.6542933558918608
0.5219801141180507,469.6858660394932,94.83012172624079,0.26229508196721313,0.5172413793103449,0.5,67,0.477993780284277
0.036430195682883304,422.3084707435739,114.30465716149529,0.2,0.375,0.5,74,0.011609450856936841
0.7284818669019314,441.9046937964105,112.70756730913425,0.2537313432835821,0.25,0.0,76,0.8172062695756835
0.20895960748461406,480.7557100342585,113.12155631689998,0.2777777777777778,0.28,0.0,74,0.1967148455462159
0.056288812981991176,454.4853040475658,115.88030140102082,0.22,0.4583333333333333,0.5,70,0.14566426282989847
0.5214432101579942,468.42033358580255,142.6027048438162,0.16393442622950818,0.3793103448275862,0.5,74,0.4392527578509825
0.010934721110663737,423.17414687671874,106.98560328197291,0.28,0.391304347826087,1.0,71,0.0
0.5374375733539766,439.7420333367619,113.0678511642099,0.22580645161290322,0.3793103448275862,1.0,73,0.4730853049831777
0.48137539726165823,481.46498142279,38.349843680207705,0.25,0.35714285714285715,0.5,73,0.45609196434930177
0.4462500211613094,500.5637808948215,45.67862869065745,0.13559322033898305,0.42857142857142855,1.0,74,0.4573065957314596
0.050944089003022275,483.5634953976555,36.26178046301142,0.16,0.4166666666666667,0.5,74,0.02676014435584064
0.11944843592870036,466.1179247003026,32.14162000464742,0.25,0.16666666666666666,0.5,80,0.2687319409953813
0.012397213915795957,483.8932328731087,40.650158996166354,0.14,0.30434782608695654,0.5,79,0.18078568744873566
0.7467317148380467,526.8257985880026,40.064291758440284,0.17647058823529413,0.34375,0.5,75,0.7565189918575407
0.8931303060700324,519.5902850741315,40.212433295149275,0.2328767123287671,0.4,1.0,72,0.9527352797618953
0.9021496684090012,541.4938348055799,42.771450746253926,0.2702702702702703,0.45714285714285713,0.5,68,0.9205584139864038
0.42016285452463864,479.51613841706535,76.68513066946223,0.3103448275862069,0.42857142857142855,0.0,68,0.40447381400782734
0.47188071242948937,510.94429949363024,67.31706663995158,0.31666666666666665,0.5,0.0,65,0.4720936268475574
0.9869445812038946,537.3453908024853,78.77994796154634,0.41025641025641024,0.4722222222222222,0.0,62,0.9489231329164649
0.5122890427049458,482.0898681613046,49.41860739149574,0.36065573770491804,0.4482758620689655,0.0,66,0.5304488679628242
0.17497783748748819,434.42622472811894,75.47228771414896,0.33962264150943394,0.56,0.5,63,0.1947887553302321
0.5250932333448638,486.7480887817065,73.48674189446407,0.3442622950819672,0.4827586206896552,0.0,65,0.5315700080362665
0.11694723308920829,457.6949995417477,77.99011530507448,0.25,0.375,0.5,72,0.21527697731867068
0.492462917000433,505.3543720325207,70.96177680087423,0.22950819672131148,0.6785714285714286,0.0,62,0.49701792476611345
0.9807574679083522,566.1944026867474,126.22039571223155,0.2564102564102564,0.4722222222222222,0.0,66,0.9845362675811377
0.37646943440636593,503.3332508941414,91.55921181726757,0.08771929824561403,0.37037037037037035,0.5,77,0.532036093197776
0.24954817593872036,482.4209293180568,120.65790370899974,0.2777777777777778,0.2692307692307692,1.0,74,0.2883680951732696
0.6230715035620354,550.5690572595056,86.73149164758286,0.234375,0.36666666666666664,0.0,71,0.6281181114192744
0.6741443008931345,483.74040674476356,147.4892403819564,0.30303030303030304,0.25806451612903225,0.0,73,0.6946048489699022
0.14794691330471144,443.53350659500234,85.2688393231654,0.11538461538461539,0.48,0.5,74,0.14959411411867854
0.930594270876904,550.0048005161527,137.96101114176201,0.22666666666666666,0.42857142857142855,0.0,68,0.9653813011446837
0.09807982709093244,474.36389347689175,152.67437624501892,0.11764705882352941,0.4583333333333333,1.0,73,0.05129278704995568
0.14128926708710055,254.07783460940615,51.01373837165882,0.21153846153846154,0.16,0.5,86,0.29647501991779873
0.6146062192524261,283.2259674663708,59.56380848213229,0.203125,0.26666666666666666,0.0,82,0.8118016579390184
0.6593141959164528,257.6187882298031,43.6232334343273,0.15384615384615385,0.3225806451612903,0.5,82,0.8073965238651334
0.7111627981941575,264.91038672165985,37.412043417068006,0.2537313432835821,0.2903225806451613,0.5,80,0.8612454558472549
0.3033376326821986,246.51532049358187,49.46182076736583,0.17857142857142858,0.15384615384615385,0.0,88,0.43765478681279046
0.0766386614508815,261.98573679619,45.18562903414309,0.09803921568627451,0.25,1.0,87,0.2235740422457172
0.5534313698869836,272.9472397868403,35.68367868439975,0.12903225806451613,0.3103448275862069,1.0,84,0.708535236922104
0.3306005541409779,255.78181250923407,45.103184793130175,0.14285714285714285,0.18518518518518517,0.5,88,0.4943727881605557
0.0373102924029276,418.85148209459135,74.1722595506534,0.28,0.5,1.0,68,0.0
0.6416604053632571,537.415252520676,66.61599975769506,0.24615384615384617,0.5,0.5,67,0.6899909183824771
0.49156576733699897,493.96194690842736,102.40060338594145,0.26229508196721313,0.42857142857142855,0.0,69,0.44550202600068073
0.10178598874901745,493.42513367164037,83.99320856345186,0.2692307692307692,0.25,0.5,75,0.16626240784771706
0.8217730593732004,501.8237758956893,116.6527260496084,0.2535211267605634,0.36363636363636365,0.5,71,0.8130873148501478
0.1350508046797747,559.8085481325087,89.81397123104897,0.23076923076923078,0.375,1.0,71,0.16095536376855718
0.268513647639822,517.0518316994452,71.50156070196785,0.14545454545454545,0.3076923076923077,0.0,77,0.412886247801708
0.05438197416681778,480.8049274726876,91.20767472548047,0.2,0.3333333333333333,0.0,75,0.10477596942097547
0.04043193139300372,200.93025060041182,42.397002024688824,0.32,0.5833333333333334,0.5,68,0.029308079673487343
0.020442983142750837,203.6764323662538,88.89254098950526,0.18,0.4782608695652174,0.0,75,0.010033837920225991
0.8267149196021867,257.1096426251097,94.1196746358713,0.36619718309859156,0.48484848484848486,0.0,68,0.8270346807841392
0.6448731146778622,308.2563118026726,129.03020749310633,0.2923076923076923,0.5666666666666667,0.0,67,0.7218736267472963
0.10965589919169827,241.09038464480096,76.4086220547737,0.23076923076923078,0.5833333333333334,0.0,70,0.07581181374460504
0.154444643485386,258.22463547151915,114.7633045171375,0.2692307692307692,0.6,0.0,67,0.1423165788169661
0.2924677048065638,292.35258169940846,88.45247193718187,0.2,0.5,0.0,73,0.2439729730841748
0.44573266335973283,316.98203250172946,73.40676537427885,0.3050847457627119,0.6428571428571429,0.0,64,0.4384834219778648
0.869457123234689,334.80523474364026,46.57283177423862,0.2054794520547945,0.23529411764705882,0.0,82,1.0
0.6427297307910954,338.22275447292594,48.119095066265736,0.15384615384615385,0.1,1.0,88,0.7547710204210655
0.9083456755415963,357.53044487650146,63.18488206499119,0.17567567567567569,0.2571428571428571,0.5,82,1.0
0.5425440710475263,328.8592545079884,48.14949987147639,0.1774193548387097,0.20689655172413793,0.0,84,0.6872722680443615
0.8197267711447329,341.90572077881575,48.557744088147196,0.16901408450704225,0.21212121212121213,0.5,84,0.9350390558957549
0.2616549156329441,310.80097446443534,61.052430595204164,0.2222222222222222,0.07692307692307693,0.5,87,0.390413990456013
0.9602260045229679,351.67417505766684,39.610276064052925,0.2236842105263158,0.1111111111111111,0.5,85,1.0
0.7229339986919212,323.8834267713172,54.64326711725756,0.13432835820895522,0.15625,0.5,87,0.8879424697799928
0.5638058980177268,516.1423009413853,96.04284312957228,0.38095238095238093,0.6896551724137931,0.0,55,0.6257549203562414
0.9145992443717617,523.8153005932106,73.59897419070549,0.28378378378378377,0.6,0.0,62,0.9024045298520253
0.7048734679721188,567.9972909789063,55.632317667532654,0.31343283582089554,0.6129032258064516,0.0,60,0.6598645275569254
0.8668420624138758,555.2797704059648,53.109577303990235,0.3287671232876712,0.6764705882352942,0.0,58,0.863082645102491
0.49769712947410594,485.4563501667311,59.67751559014848,0.19672131147540983,0.75,0.0,61,0.5134895803199495
0.9590263840124423,541.5227103050022,78.57480695569444,0.2894736842105263,0.5277777777777778,0.0,64,0.9719751398356049
0.20230861884209816,469.5586762301538,33.25684430683308,0.18518518518518517,0.76,0.0,62,0.22740837470897196
0.46675292591894,526.2336359817263,105.7750089294907,0.26666666666666666,0.39285714285714285,0.0,69,0.44070108086453424
0.4527717451128178,360.3859844661089,111.72451014861396,0.22033898305084745,0.35714285714285715,0.0,76,0.6016626776166596
0.13528192851118992,338.1882802151712,138.85855312100736,0.25,0.5833333333333334,1.0,67,0.12570308590653698
0.8000780691915278,339.4840386235351,104.9372463984593,0.2571428571428571,0.3333333333333333,0.5,76,0.9439796257727445
0.6170229101605608,394.2640292661613,113.12978432058338,0.34375,0.36666666666666664,0.0,70,0.6557249268002062
0.7708102818323926,316.91327305592887,90.02805591762584,0.3188405797101449,0.5,0.0,68,0.7638597862579062
0.5093003132248218,356.58871480420174,78.49445450219046,0.2459016393442623,0.2857142857142857,0.0,78,0.6676059070301309
0.8600064980626039,327.75394730629773,106.61109759789211,0.3194444444444444,0.5294117647058824,0.5,67,0.7913565509632218
0.9187979929823424,390.13165343417836,133.29734177158147,0.25333333333333335,0.42857142857142855,0.0,71,0.940682885199916
0.0711688225478937,369.87073501495723,62.249644751001725,0.37254901960784315,0.5416666666666666,0.0,64,0.07923512425327292
0.06716276395770027,450.90069069125127,137.67118893696818,0.23529411764705882,0.7916666666666666,0.0,58,0.06251479258331011
0.8544897363655244,404.43718086923855,90.28159979757136,0.3611111111111111,0.8823529411764706,0.0,52,0.8965866568774912
0.030480909124649402,306.3962989737278,75.66839593246814,0.26,0.7391304347826086,0.0,63,0.07294165994119967
0.7930794326950212,349.0779511545558,90.83449391192065,0.4142857142857143,0.696969696969697,0.0,58,0.8090604229368266
0.9097935450039947,454.7782408598511,102.14410946743716,0.5,0.8,0.0,48,0.9546786657973909
0.9399825937049925,465.7215339300548,71.72353291478419,0.4266666666666667,0.7222222222222222,0.0,54,1.0
0.8400570085219016,431.4695257253871,70.88669394139927,0.43661971830985913,0.6470588235294118,0.0,57,0.8389787750644933
0.6915541471074186,429.16564222371386,65.0044289699753,0.15151515151515152,0.45161290322580644,1.0,74,0.6760782850813685
0.02620935654880885,379.8477863045318,71.64850274160837,0.1,0.2608695652173913,1.0,83,0.20976074554631707
0.019422788058740426,403.52551575139483,74.38025512678038,0.16,0.17391304347826086,1.0,84,0.17175215635976887
0.23686060312728807,399.4473793686038,72.73535620080968,0.18518518518518517,0.11538461538461539,0.5,85,0.3886393139450738
0.5840633426960506,406.94252171608144,72.553730776715,0.25396825396825395,0.16666666666666666,0.5,81,0.7202230437114064
0.2883867034141697,394.4581081076714,62.42230039347984,0.14545454545454545,0.2692307692307692,0.5,81,0.43727718308904306
0.12201493186283818,394.1828796816045,60.092734801953554,0.09615384615384616,0.16666666666666666,0.0,87,0.27562808972185243
0.36610566221644936,398.38475167541964,66.31364647772733,0.12280701754385964,0.14814814814814814,0.5,86,0.53783218055391
0.1906427566059925,482.136232121308,148.0414545810895,0.2641509433962264,0.56,0.0,64,0.2583934062364922
0.729818921063804,353.02971069041405,207.23209436540932,0.4626865671641791,0.75,0.0,52,0.6702966513065298
0.8571585954487491,449.91832069314177,196.2152610850503,0.3611111111111111,0.7352941176470589,0.0,54,0.8953437071948414
0.9386106707732477,401.6580965843271,184.92804440317417,0.4,0.6666666666666666,0.0,56,0.8786548595888419
0.0009261067314049187,341.70176863211043,188.39409317458396,0.26,0.6521739130434783,0.0,63,0.0
0.8700953896137721,485.25289840783074,207.40497406873476,0.3287671232876712,0.5882352941176471,0.0,59,0.7471741787809201
0.1323852912543504,540.5451162658557,129.8995501082598,0.2692307692307692,0.75,0.0,56,0.11330045517362713
0.8545268680421961,514.5995655656753,182.68777273476277,0.2777777777777778,0.7058823529411765,0.0,57,0.8848116027891739
0.14861983627690378,572.1609926500765,150.1878322177743,0.11538461538461539,0.32,0.0,75,0.22219991638980632
0.7791385153436107,560.6229532665776,110.53105931535332,0.2608695652173913,0.3333333333333333,0.0,71,0.7962121345444677
0.6440868573366405,612.0715393643231,133.02988804868139,0.18461538461538463,0.36666666666666664,0.0,71,0.6760433744402814
0.18753144657220833,562.8411847631712,90.26714826350056,0.07547169811320754,0.32,0.5,78,0.35338838894256197
0.5523847893120535,630.1923519096798,77.60430926053986,0.14516129032258066,0.41379310344827586,0.5,71,0.5381203302496812
0.2749316919703817,574.342686974208,101.75400910574879,0.2545454545454545,0.34615384615384615,0.5,70,0.3050601745634963
0.11527076780574497,612.1786378605888,129.84812492317226,0.23076923076923078,0.2916666666666667,0.0,72,0.17930577275282866
0.3938347561850223,600.9652218311044,105.20222511066132,0.25862068965517243,0.7037037037037037,0.5,57,0.35982646117946
0.21671231241323197,430.8835122929436,94.30135479840656,0.12962962962962962,0.0,0.5,90,0.357292307188247
0.5952156885166495,398.28091010806367,103.2779810955703,0.14285714285714285,0.16666666666666666,1.0,84,0.7411918932467545
0.8728055319953978,440.7225813504922,87.04157856344068,0.1506849315068493,0.058823529411764705,1.0,87,1.0
0.5317788432846094,440.32569909730677,95.28945520688119,0.09836065573770492,0.0,1.0,91,0.6534755078149592
0.22965233623958103,451.182381138021,93.90350428383822,0.09259259259259259,0.08,0.5,88,0.34321317164821946
0.2233225881619405,393.2006717261095,92.34159386120668,0.09259259259259259,0.04,0.5,91,0.41133339327062274
0.4505398055116595,421.2357465392,88.17897509351374,0.05084745762711865,0.0,1.0,93,0.590330988533514
0.621480557535144,416.2242742408692,116.815129627119,0.140625,0.06666666666666667,1.0,87,0.7744450194588136
0.003207690685184006,399.7032004719705,63.51986779136354,0.08,0.2608695652173913,0.5,84,0.14043616687764357
0.019718944011485773,405.10383759465634,74.22283815313405,0.1,0.08695652173913043,0.5,89,0.16451741322238578
0.40594439748796973,426.2578278754771,53.75879276117217,0.20689655172413793,0.25925925925925924,0.5,79,0.5451538480925618
0.42663499755445067,406.99616562628233,72.54948567954523,0.27586206896551724,0.21428571428571427,0.0,78,0.6089606326257252
0.7849619132881778,443.31994643814863,87.61753247371972,0.21739130434782608,0.30303030303030304,0.0,76,0.9451898932116652
0.9179425016228697,420.45350583763246,58.39160433663286,0.18666666666666668,0.2857142857142857,0.5,79,1.0
0.6661786521150226,443.9598152760629,68.40872092385167,0.2153846153846154,0.22580645161290322,0.5,79,0.850369344427548
0.8290382557516824,417.7884227037106,70.33134520188123,0.15492957746478872,0.23529411764705882,0.5,82,0.9850068804751838
0.14775344507210741,591.8952328899285,75.63568123302015,0.1346153846153846,0.16,0.5,81,0.2591227229446401
0.27053962868541603,608.0183005008374,84.09373550550154,0.14545454545454545,0.2692307692307692,0.5,77,0.38017474696942266
0.6325712197859872,624.6463995560287,85.22996913516414,0.1076923076923077,0.13333333333333333,0.5,82,0.8005184489663877
0.6260488772454097,605.0039400565637,88.35467452448475,0.109375,0.3333333333333333,0.5,76,0.7998156080125884
0.5188142491538,593.5842358326705,82.54858160712537,0.14754098360655737,0.1724137931034483,1.0,80,0.714563249166863
0.10119944592677466,558.7106504926525,77.92845085677456,0.17647058823529413,0.125,0.5,82,0.2140790321290389
0.6137138167259192,606.6448499240762,64.16903605349921,0.109375,0.2,0.0,81,0.8018896238950586
0.06873830197841146,517.5914017114638,72.70712618871453,0.13725490196078433,0.16666666666666666,0.5,83,0.18791684204838358
0.2887410352398029,523.4669265348864,87.89635227197496,0.2545454545454545,0.4230769230769231,0.5,69,0.294043823635629
0.9037907080779705,621.3795501184809,118.14438667058039,0.28378378378378377,0.6285714285714286,0.0,58,0.8500593299935624
0.7494776291225896,602.1746937954422,148.57140316380656,0.29411764705882354,0.5625,1.0,60,0.7156467173335539
0.1041430126970253,553.3023480717427,92.42679913590982,0.23076923076923078,0.375,0.5,71,0.09081802206167967
0.9522967977656314,605.920204455548,86.8113745721046,0.2236842105263158,0.5277777777777778,0.0,65,0.9788007237826414
0.2396857008411215,520.6585110041552,206.7509524500561,0.1111111111111111,0.34615384615384615,1.0,75,0.16017066765706767
0.866058715183836,555.5704876121271,110.4004576093715,0.2602739726027397,0.5882352941176471,0.0,62,0.8622387922514503
0.5643533069491241,565.5297294616257,108.9864354643598,0.2222222222222222,0.5172413793103449,0.5,66,0.4949964108199376
0.6709392749216151,608.9811723414748,89.71887394612746,0.1076923076923077,0.2903225806451613,0.5,77,0.8239852823725615
0.5544498819965276,606.483935292527,93.24089557015861,0.14516129032258066,0.27586206896551724,1.0,76,0.6744286933240973
0.0420306414319922,575.8606065901522,90.03246010913136,0.16,0.20833333333333334,1.0,79,0.19094368012931076
0.9611723908966826,633.4193715265219,70.25838993659204,0.23684210526315788,0.25,0.0,74,0.9460829639328316
0.037274887993038686,567.1261990753582,63.02015768528674,0.1,0.20833333333333334,0.0,81,0.16508646738425387
0.7992163802511801,620.0986862852225,68.42606258619651,0.21428571428571427,0.30303030303030304,0.5,73,0.8518258454009514
0.8612373420184543,642.5018461889847,78.43718586972113,0.1527777777777778,0.4117647058823529,0.5,71,0.9233799287582235
0.15168561711649142,606.2966202873266,58.12937954408264,0.15384615384615385,0.2,1.0,79,0.30575290761040563
0.15451470815614743,422.86775104175996,119.16890066064498,0.2692307692307692,0.4,0.0,71,0.17895715615910515
0.08328922038460107,405.1089779171395,152.77235867481926,0.2549019607843137,0.2916666666666667,1.0,75,0.147086693318229
